date,open,high,low,close,Volume,K,D
4/12/2021,59972.26,61234.56,59361.11,59831.66,3707.436455,86.72220086,74.46238185
4/13/2021,59814.87,63769,59780,63564.48,5709.671683,91.59376391,84.44676803
4/14/2021,63605.69,64895.22,61327,62986.09,6002.893543,90.95742267,89.75779581
4/15/2021,62954.2,63855.37,61998.9,63239.19,3433.449345,92.88178385,91.81099014
4/16/2021,63247.24,63580.4,60042.04,61436.24,5778.816687,77.21667693,87.01862782
4/17/2021,61436.23,62596.48,59676.67,60032.29,3091.483658,56.8855821,75.66134763
4/18/2021,60048.82,60433.81,51541.16,56280.6,12869.85937,26.62666321,53.57630741
4/19/2021,56260.83,57633,54252.88,55694.55,5791.239062,8.958436796,30.8235607
4/20/2021,55694.55,57119,53400,56503.19,5863.882839,3.355786074,12.98029536
4/21/2021,56493.02,56850,53628.79,53806.24,4578.257087,3.355786074,5.223336315
4/22/2021,53823.48,55491.8,50450.01,51683.95,7838.867682,3.355786074,3.355786074
4/23/2021,51693.98,52131.34,47555,51176.65,11649.31918,-9.47E-15,2.237190716
4/24/2021,51177.77,51227.38,48713.34,50118.94,3445.136583,-9.47E-15,1.118595358
4/25/2021,50126.34,50608.94,47004.2,49128.43,4167.435708,-9.47E-15,-2.45E-14
4/26/2021,49122.75,54404.78,48823.01,54073.41,6046.796828,13.78065843,4.593552811
4/27/2021,54015.32,55519.37,53325.75,55091.39,4111.125216,30.59788365,14.79284736
4/28/2021,55094.73,56500,53811.49,54901.97,4542.50992,46.99253522,30.45702577
4/29/2021,54898.45,55239.33,52379.9,53593.97,4172.676707,49.93758992,42.50933626
4/30/2021,53585.93,58008,53087.15,57775.27,4809.182047,66.45369804,54.46127439
5/1/2021,57790.66,58549,57049.63,57851.91,2248.555451,83.39237981,66.59455592
5/2/2021,57893.01,57967.01,56064.51,56622.66,1887.084272,95.64274698,81.82960827
5/3/2021,56599.91,59000,56500,57222.37,3636.517357,93.23470197,90.75660959
5/4/2021,57227.64,57250.85,53080.69,53236.84,5747.194019,78.11344159,88.99696351
5/5/2021,53221.75,57976.62,52924.5,57509.93,5504.557881,80.22705955,83.85840104
5/6/2021,57517.08,58420.83,55283,56447.39,5144.233171,77.25204356,78.53084823
5/7/2021,56425.82,58743.85,55288.11,57381.73,4234.709544,89.61351481,82.36420597
5/8/2021,57371.02,59564.24,56977.5,58984.75,2928.993454,91.85714987,86.24090275
5/9/2021,58964.89,59300.62,56256,58305.24,2589.625619,92.66166048,91.37744172
5/10/2021,58336.16,59603,53500,55880.72,6589.42714,75.52779866,86.682203
5/11/2021,55854.43,56972.33,54500,56763.7,4203.169069,61.05912513,76.41619476
5/12/2021,56763.7,58021.26,48530,49386.56,6367.354102,32.30434218,56.29708866
5/13/2021,49419.44,51420.72,45700,49694.96,9096.383633,20.16140889,37.8416254
5/14/2021,49711.64,51572,48875.69,49880.43,4011.081904,3.417546672,18.62776591
5/15/2021,49883.89,50710.93,46448.53,46708.89,3613.928378,3.417546672,8.998834079
5/16/2021,46753.4,49800,43769.4,46444.75,5750.083264,2.120797583,2.985296976
5/17/2021,46446.42,46648.5,42100,43593.39,12262.72268,0,1.846114752
5/18/2021,43581.27,45872.05,42023.69,42877.75,6275.913872,0,0.706932528
5/19/2021,42900.85,43601.63,30066,36780.43,32468.86397,-1.48E-16,-2.85E-14
5/20/2021,36793.39,43000,35000,40640.9,14703.03042,9.7078188,3.2359396
5/21/2021,40566.13,42297.89,33520,37335.16,13106.8406,15.99806347,8.568627424
5/22/2021,37318.43,38887.99,35260,37500.54,5720.005622,23.0405165,16.24879959
5/23/2021,37474.34,38311.74,31107.46,34706.79,9376.292086,18.01910987,19.01922995
5/24/2021,34735.35,39960,34426.21,38839.86,10213.18325,27.58765836,22.88242824
5/25/2021,38848.36,40000,36486.85,38397.72,5765.34726,47.34661104,30.98445976
5/26/2021,38385.87,40904,37859.74,39309.56,4205.612835,73.68925067,49.54117336
5/27/2021,39299.46,40429.47,37212.9,38503.47,4113.43821,86.56000327,69.19862166
5/28/2021,38578.5,38905.12,34710.23,35692.46,6167.020592,82.48931468,80.9128562
5/29/2021,35691.36,37348.01,33650,34632.08,4457.16762,71.32274266,80.1240202
5/30/2021,34644.09,36516.99,33425,35677.72,2979.719777,68.48002779,74.09736171
5/31/2021,35675.3,37540.96,34195.2,37341.41,4383.792334,79.08264402,72.96180483
6/1/2021,37279.89,37927.44,35699.98,36693.3,4348.754484,90.43094725,79.33120635
6/2/2021,36693.3,38256.3,35933.19,37589.36,4270.103411,97.87744969,89.13034699
6/3/2021,37585.12,39490,37176.06,39219.88,4058.942932,97.87744969,95.39528221
6/4/2021,39242.94,39277.36,35576.67,36887.32,5786.186087,91.9006323,95.88517723
6/5/2021,36851.58,37927.93,34849.65,35532.14,4106.348807,79.46134817,89.74647672
6/6/2021,35532.59,36510.58,35250,35808.85,2526.73362,64.10398988,78.48865678
6/7/2021,35810.69,36808.3,33321.09,33582.62,4913.040225,46.85713824,63.47415876
6/8/2021,33567.51,34085.61,31025,33411.69,9044.64847,33.20786873,48.05633228
6/9/2021,33413.19,37556.25,32423.72,37400,8539.587342,48.56522702,42.87674467
6/10/2021,37414.64,38446.24,35824.69,36707.54,5761.724887,70.56750112,50.78019896
6/11/2021,36724.97,37680.65,35958.49,37341.11,3741.230516,96.65605477,71.92959431
6/12/2021,37338.91,37445.55,34630,35542.76,3727.952354,85.63251526,84.28535705
6/13/2021,35563.66,39386.43,34783.9,39013.76,3601.917666,88.97646049,90.42167684
6/14/2021,39035.52,41050,38758.4,40532.79,6281.280597,88.97646049,87.86181208
6/15/2021,40544.19,41341.57,39526.47,40171.47,4078.801974,98.5022316,92.15171753
6/16/2021,40166.93,40506.59,38095.41,38353.99,4008.512964,89.64864426,92.37577879
6/17/2021,38361.38,39553.05,37350,38097.68,3569.252616,79.77814657,89.30967415
6/18/2021,38110.25,38208.68,35143.68,35840,4240.404867,62.83497509,77.42058864
6/19/2021,35849.18,36440,34718.21,35507.06,3129.334722,52.04315536,64.88542568
6/20/2021,35494.7,36125,33337,35589.77,3958.11812,42.70166369,52.52659805
6/21/2021,35598.66,35763.8,31238.69,31634.16,8580.06222,28.48136649,41.07539518
6/22/2021,31628.83,33315.85,28600,32545.26,9778.516945,19.80422515,30.32908511
6/23/2021,32547.57,35000,31670.89,33652.28,5855.581294,16.64409955,21.6432304
6/24/2021,33693.99,35289,32314.37,34649.32,4725.827185,32.13774992,22.86202487
6/25/2021,34652.68,35517.22,31271.02,31597.75,5099.263534,32.34798466,27.04327804
6/26/2021,31595.95,32714.46,30082.79,32269.38,3300.160058,30.1851759,31.55697016
6/27/2021,32293.98,34772.94,32015.82,34699.5,3260.565345,34.83891182,32.45735746
6/28/2021,34716.02,35357.13,33878.23,34487.11,3369.993717,50.5370963,38.52039467
6/29/2021,34494.42,36623.79,34240,35907.93,3179.50784,75.07202002,53.48267605
6/30/2021,35900.05,36099.82,34049.36,35037.23,3381.045395,82.72253248,69.44388293
7/1/2021,35059.71,35071.34,32700.88,33564.21,3118.763259,82.4149017,80.06981807
7/2/2021,33537.11,33981.51,32700.05,33811.56,2086.838816,71.35268546,78.83003988
7/3/2021,33810.46,34959.72,33333.1,34688.3,1244.496924,71.10974916,74.95911211
7/4/2021,34672.08,35960,34404.29,35289.21,1204.003715,82.77152852,75.07798771
7/5/2021,35255,35258.7,33143,33704.21,2254.353409,80.51527386,78.13218385
7/6/2021,33730.76,35100.49,33510.58,34244.09,2386.505117,77.02643825,80.10441354
7/7/2021,34231.95,35059.02,33800,33882.47,1540.042448,66.60942318,74.7170451
7/8/2021,33858.33,33943.02,32101,32898.79,2945.854925,60.69309698,68.1096528
7/9/2021,32892.94,34115.44,32285.73,33826.43,1636.57507,57.43239077,61.57830364
7/10/2021,33830.73,34261.04,33014.21,33517.6,1442.424832,47.20932174,55.11160316
7/11/2021,33521.48,34635.82,33335.49,34258.53,1635.017659,58.13904804,54.26025352
7/12/2021,34266.84,34677,32660,33105,1879.537335,43.63418393,49.66085124
7/13/2021,33091.53,33340,32190,32728,1870.574033,33.35698498,45.04340565
7/14/2021,32737.56,33111.72,31589.35,32823.55,2753.098061,11.83055149,29.60724013
7/15/2021,32818.68,33179,31121.57,31848.65,2470.213036,4.857898731,16.68181173
7/16/2021,31885.7,32264.53,31012.93,31388.17,1912.468667,3.501829055,6.730093092
7/17/2021,31376.3,31950,31176.66,31529.68,1550.072011,2.322768891,3.560832226
7/18/2021,31509.33,32440.98,31100,31776.65,1256.546061,9.756824814,5.193807587
7/19/2021,31794.49,31881.71,30400,30829.29,2506.277441,9.756824814,7.278806173
7/20/2021,30822.08,31068.62,29296.39,29786.58,3413.242065,7.434055923,8.982568517
7/21/2021,29792.99,32875.42,29500,32138.45,4842.163997,28.33583703,15.17557259
7/22/2021,32115.82,32609.83,31703.15,32300.88,2392.469481,58.3846094,31.38483412
7/23/2021,32306.98,33684.17,32000,33684.17,1976.384218,91.71794274,59.47946306
7/24/2021,33685,34534.32,33419.31,34301.78,1440.466279,96.71543904,82.27266373
7/25/2021,34301.86,35448.97,33874.03,35428.28,2063.49425,100,96.14446059
7/26/2021,35438.93,40581.3,35282.7,37291.24,8840.39875,100,98.90514635
7/27/2021,37271.44,39539.5,36386.19,39475.41,5896.667156,100,100
7/28/2021,39446.94,40927.53,38786.8,40036.32,3943.478004,100,100
7/29/2021,40024.8,40662.8,39239.95,40037.51,2306.038386,100,100
7/30/2021,40045.21,42335.5,38331.37,42234.89,3651.71579,100,100
7/31/2021,42236.72,42411.32,41007.51,41490.13,1507.868221,96.8359066,98.9453022
8/1/2021,41489.16,42614.85,39424.27,39839,2042.017068,87.2931986,94.70970174
8/2/2021,39875.2,40459.31,38687.62,39165.55,2407.96527,75.37071215,86.49993912
8/3/2021,39157.52,39792.83,37639,38177.07,3279.644937,57.16072403,73.27487826
8/4/2021,38173.75,39973.94,37481,39741.12,4080.835359,50.12466327,60.88536648
8/5/2021,39742.77,41401.96,37300,40894.67,5804.407069,45.69437544,50.99325425
8/6/2021,40893.77,43381,39879.47,42856.59,2937.384839,56.10257937,50.64053936
8/7/2021,42857.09,44763.14,42251,44612.94,4886.938381,66.70452044,56.16715842
8/8/2021,44624.4,45355,43298.84,43858.42,3647.13063,71.13814168,64.64841383
8/9/2021,43836.05,46529.02,42811.26,46292.89,4961.577481,78.09387491,71.97884568
8/10/2021,46282.3,46759,44643,45609.7,2390.088508,74.82520102,74.6857392
8/11/2021,45596.21,46787.6,45353.02,45539.85,2606.126367,76.94809694,76.62239096
8/12/2021,45536.8,46236.7,43800.02,44444.45,2463.506284,62.54487168,71.43938988
8/13/2021,44413.35,47929.18,44253.97,47860.58,2934.742031,69.04688396,69.51328419
8/14/2021,47855,48190,46000,47119.73,1908.951412,69.97092472,67.18756012
8/15/2021,47130.97,47424,45500.27,47028.3,1726.791986,78.73635931,72.58472266
8/16/2021,47024.96,48075.22,45654.14,45930.51,2410.150995,62.53009763,70.41246055
8/17/2021,45930.48,47183.37,44417.51,44694.35,3286.273265,38.06898066,59.7784792
8/18/2021,44631.47,46041.62,44218.73,44721.13,2247.934158,14.55620454,38.38509428
8/19/2021,44734.16,47114.99,43935.54,46764.3,2776.237685,12.71450835,21.77989785
8/20/2021,46759.29,49436.1,46645.77,49356,2815.551595,37.84532977,21.70534755
8/21/2021,49332.31,49833.02,48300,48884.34,1765.288216,58.22205907,36.2606324
8/22/2021,48883.84,49540.01,48080.17,49301.86,985.765333,68.247646,54.77167828
8/23/2021,49296.71,50562.11,49010,49561.37,2419.868147,69.50193348,65.32387952
8/24/2021,49516.08,49893.5,47593.66,47731.33,2217.803057,54.70251286,64.15069745
8/25/2021,47670.8,49273.93,47100,49011.75,1902.720534,46.08061199,56.76168611
8/26/2021,49022.39,49387.6,46309.33,46856.29,2091.109826,19.69550309,40.15954265
8/27/2021,46857.86,49187,46363,49100.49,1943.557256,27.6366848,31.13759996
8/28/2021,49100.49,49325,48244.88,48935.36,692.7058855,25.89418634,24.40879141
8/29/2021,48947.1,49666,47798.29,48808.72,1044.48189,36.88996623,30.14027912
8/30/2021,48782.56,48915.29,46855.41,47003.44,1676.482551,23.19885365,28.66100207
8/31/2021,46969.05,48270.33,46699,47156.09,2239.167703,11.97587651,24.02156546
9/1/2021,47118.02,49134,46532.42,48853.49,2194.630079,12.35613378,15.84362131
9/2/2021,48830.93,50390,48625,49274.79,2267.931975,26.14988497,16.82729842
9/3/2021,49284.93,51050,48351.6,50025.04,2226.782949,43.89621364,27.4674108
9/4/2021,50033.5,50570.94,49388.26,49943.16,869.2883929,50.44166138,40.16258666
9/5/2021,49965.32,51900,49500,51809.28,986.487083,65.24762296,53.19516599
9/6/2021,51809.28,52810,51024.32,52708.2,2057.290464,79.85453101,65.18127178
9/7/2021,52719.43,52956.47,42900.01,46866.82,6811.922188,61.9330461,69.01173336
9/8/2021,46894.3,47386.72,44436.93,46091.94,3309.098344,33.33333333,58.37363682
9/9/2021,46070.43,47419.95,45550,46392.81,2595.98697,1.348824274,32.2050679
9/10/2021,46368.11,47029.08,44125,44857.38,2392.571106,1.348824274,12.01032729
9/11/2021,44858.2,45993.32,44767.75,45176.66,906.8062038,2.735222606,1.810957051
9/12/2021,45162.96,46491.63,44752.96,46035,1015.762158,6.510273892,3.531440257
9/13/2021,46039.42,46895.82,43400,44974.34,2308.422074,7.731544433,5.659013644
9/14/2021,44983.77,47273.38,44704.18,47103.18,1643.956624,16.43237381,10.22473071
9/15/2021,47123.81,48465.77,46702.26,48150.94,1307.248711,25.2766239,16.48018072
9/16/2021,48188.12,48505,47035,47760.64,1886.041734,36.36822648,26.0257414
9/17/2021,47773.44,48179,46712.14,47305.18,1558.523176,36.62141941,32.75542327
9/18/2021,47316.21,48834,47052.9,48326.74,1452.506231,37.16659657,36.71874749
9/19/2021,48307.05,48389.52,46860,47245.25,999.5959909,34.48780045,36.09193881
9/20/2021,47257.86,47334.54,42453.97,43035.99,4240.48542,24.14737981,31.93392561
9/21/2021,43003.07,43643.34,39573.21,40596.54,5961.587903,9.634076994,22.75641908
9/22/2021,40702.07,44031.85,40580.18,43589.53,3040.945141,15.43071672,16.40405784
9/23/2021,43586,45013.17,43105,44903.5,2317.755784,36.74832216,20.60437196
9/24/2021,44893.7,45159.9,40693.27,42848.5,4348.928284,50.61564246,34.26489378
9/25/2021,42835.88,43010.69,41689.6,42722.19,879.1967738,48.60848149,45.32414871
9/26/2021,42699.1,43956.38,40808,43204.73,1659.784662,43.13361543,47.4525798
9/27/2021,43162.82,44377.7,42130,42189.81,1936.649572,41.18678745,44.30962813
9/28/2021,42154.87,42778.93,40888,41049,2246.85358,35.46295128,39.92778472
9/29/2021,41024.21,42595.93,40750,41542.9,1804.778085,30.15120758,35.60031544
9/30/2021,41537.56,44117.74,41427.87,43834.43,2614.504209,40.8530654,35.48907476
10/1/2021,43835.47,48500,43291.07,48171.86,3446.872265,66.48667915,45.83031738
10/2/2021,48185.61,48361.83,47468.15,47685.8,1361.844027,87.39346438,64.91106965
10/3/2021,47644.63,49225.55,47119.87,48235.93,1164.602969,97.88376067,83.9213014
10/4/2021,48231.04,49530.53,46900,49242.14,2737.813533,97.88376067,94.38699524
10/5/2021,49283.89,51914.68,49075,51501.19,2206.596443,99.77931308,98.51561147
10/6/2021,51521.89,55800,50428.64,55345.79,4441.902718,100,99.22102458
10/7/2021,55360.1,55360.32,53289.57,53787.6,2349.701215,94.90184696,98.22705335
10/8/2021,53816.16,56168,53623.02,53957.21,2217.755137,90.09235589,94.99806762
10/9/2021,53952.82,55512.05,53674.69,54976.92,1061.023243,87.04568043,90.6799611
10/10/2021,54984.49,56561,54129.43,54714.95,1735.421935,88.14189564,88.42664399
10/11/2021,54657,57855.79,54462.45,57485.2,1955.785603,92.95138671,89.37965426
10/12/2021,57490,57701,53909,55995.49,3224.839703,90.47283068,90.52203768
10/13/2021,56004.61,57773.89,54231,57374.55,3359.69683,90.45955839,91.29459193
10/14/2021,57395.84,58550,56830.56,57371.58,1879.454012,83.91474202,88.28237703
10/15/2021,57370.48,62944.94,56877,61657.35,4205.42307,89.4399735,87.9380913
10/16/2021,61703.45,62352,60100.27,60870.26,1263.448002,87.92856341,87.09442631
10/17/2021,60885.27,61712,58933,61538.97,1261.129961,90.25273653,89.20709115
10/18/2021,61519.52,62679,59013,62034.65,5754.551842,86.47955763,88.22028586
10/19/2021,62014.99,64499,61350,64241.61,3253.739792,92.00617785,89.57949067
10/20/2021,64282.2,67016.5,63529,65990.31,3070.6843,96.2268211,91.57085219
10/21/2021,66027.81,66664.1,61850,62219.44,3891.528533,66.66666667,84.9665552
10/22/2021,62207.51,63757.28,59953.74,60702.68,3159.425285,33.33333333,65.40894037
10/23/2021,60698.54,61737.38,59633.61,61338.76,1056.079658,2.201940578,34.06731353
10/24/2021,61306.64,61497.33,59510,60910.16,1204.847735,2.201940578,12.5790715
10/25/2021,60883.96,63733.93,60670,63101.43,1730.146216,9.898583118,4.767488091
10/26/2021,63101.43,63299.3,59830,60328.22,1965.545225,7.696642541,6.599055412
10/27/2021,60331.4,61489,58100.01,58465.9,3467.97205,7.696642541,8.430622733
10/28/2021,58471.06,62524,56425,60592.76,3769.755064,5.579718568,6.991001216
10/29/2021,60608.95,62971.54,60154.53,62301.59,3884.642362,15.22857022,9.501643777
10/30/2021,62278.92,62376.32,60660.02,61932.3,1542.319175,23.59301277,14.80043386
10/31/2021,61904.96,62438.85,60000,61359.44,1548.129016,24.32504689,21.04887663
11/1/2021,61356.57,62500,59500,60922.85,2507.397971,19.38457291,22.43421086
11/2/2021,60949.78,64300,60669.91,63260,3336.526818,22.04974843,21.91978941
11/3/2021,63260,63567.21,60018.46,62930.72,2148.470863,35.03098921,25.48843685
11/4/2021,62945.38,63136.82,60725,61457.25,1507.542722,38.57812097,31.88628621
11/5/2021,61430.02,62666.52,60769.17,61031.91,1569.403802,32.48771897,35.36560972
11/6/2021,61008.19,61609.5,60109.91,61542.44,1268.51182,21.57852415,30.8814547
11/7/2021,61542.43,63300,61396.57,63300,1115.668851,32.93622252,29.00082188
11/8/2021,63300,67803.55,63300,67559,2715.423864,61.33033978,38.61502882
11/9/2021,67547.49,68564.4,66250,66945.72,2136.858361,81.8986454,58.7217359
11/10/2021,66928.42,69000,62856.71,64921.43,3419.118693,75.1006252,72.77653679
11/11/2021,64919.18,65625.44,64140,64821.33,1583.2838,53.83849408,70.27925489
11/12/2021,64783.13,65497.53,62294.84,64158.41,2519.307306,31.86341173,53.60084367
11/13/2021,64140.23,64980,63400,64417.52,830.1310181,27.56330261,37.75506947
11/14/2021,64403.43,65509.87,63595.76,65509.87,1247.884517,30.46272922,29.96314785
11/15/2021,65509.87,66387.4,63348.91,63606.09,2000.823622,23.48570733,27.17057972
11/16/2021,63621.61,63628,58563,60142.31,4633.152665,14.97062883,22.9730218
11/17/2021,60115.12,60888.5,58400,60373.65,3716.852678,0.967580248,13.14130547
11/18/2021,60376.94,60978.39,56516.44,56917.66,6160.731535,0.967580248,5.635263109
11/19/2021,56924.94,58402.05,55640,58128.55,3277.029193,4.988385636,2.307848711
11/20/2021,58126.46,59896.54,57424.27,59768.54,1172.15931,13.13905959,6.36500849
11/21/2021,59785.85,60090.55,58525.84,58678.47,895.6750948,19.51760499,12.54835007
11/22/2021,58679.27,59516.78,55628.57,56294.11,2943.163373,16.50454518,16.38706992
11/23/2021,56283.8,57897.54,55128.6,57579.99,2732.689876,14.17673474,16.73296164
11/24/2021,57583.91,57750.2,55894.62,57185.06,1809.75444,13.3351476,14.67214251
11/25/2021,57169.19,59445.45,57044.42,58990.14,1362.174805,25.55004505,17.68730913
11/26/2021,59004.88,59207.36,53524.03,53789.35,5221.968376,18.75960129,19.21493131
11/27/2021,53794.32,55382,53653.45,54774.66,1360.565868,16.98536418,20.43167017
11/28/2021,54764.24,57482.42,53308.93,57338.55,1377.554549,21.26218122,19.00238223
11/29/2021,57327.32,58931.07,56750,57845.12,2069.734969,54.59551455,30.94768665
11/30/2021,57843.33,59250,55918.8,56974.12,3563.518262,78.17454516,51.34408031
12/1/2021,57027.28,59099.64,56469.22,57251.59,2515.54072,90.37993176,74.38333049
12/2/2021,57232.71,57413.52,55839.85,56547.96,2758.160398,81.52959438,83.3613571
12/3/2021,56534.26,57652,51556.01,53743.69,2964.768185,59.83809803,77.24920806
12/4/2021,53685.47,53877.77,41967.5,49234.97,10025.68967,30.13325136,57.16698126
12/5/2021,49240.81,49777.62,47836.34,49463.22,5156.666137,7.105396293,32.35891523
12/6/2021,49484,50986,47111,50555,4652.117677,9.972169612,15.73693909
12/7/2021,50550.09,51991,50062.13,50627.32,1719.320279,18.96689528,12.0148204
12/8/2021,50635.87,51249.41,48656.2,50543.3,1598.435713,26.17708887,18.37205125
12/9/2021,50535.15,50839.01,47332.43,47593.12,2585.44005,17.66006014,20.93468143
12/10/2021,47573.43,50132.88,46886,47142.42,2705.370969,8.665334467,17.50082782
12/11/2021,47179.53,49539.4,46789,49400.54,1323.03956,14.74183131,13.6890753
12/12/2021,49420.51,50800,48675,50124.38,1233.788386,33.85933965,19.08883514
12/13/2021,50102.31,50226.2,45750,46725.02,3337.447929,41.57736524,30.05951207
12/14/2021,46736.7,48689.3,46310.4,48389.96,2022.574601,44.92255226,40.11975239
12/15/2021,48386.95,49514.85,46560,48876.84,2593.87181,49.16359066,45.22116939
12/16/2021,48876.84,49449,47506.21,47663.42,1456.257258,67.07895945,53.72170079
12/17/2021,47654.99,48018.52,45478.74,46210.92,2077.280247,65.93298288,60.72517766
12/18/2021,46141.63,47370.14,45501,46881.87,827.3937426,66.71894654,66.57696296
12/19/2021,46854.18,48307.34,46450,46704.67,1275.499371,64.06696754,65.57296566
12/20/2021,46671.66,47547.5,45572.94,46915,1726.016033,72.59806317,67.79465908
12/21/2021,46926.72,49353.49,46667.08,48929.86,1674.267844,81.78688609,72.8173056
12/22/2021,48907.75,49600,48449.87,48618.99,1306.165742,90.31493731,81.56662886
12/23/2021,48618.99,51386.66,48051.1,50850,1715.760506,98.17613327,90.09265223
12/24/2021,50850,51864.56,50442.34,50841.48,1446.089853,98.12633154,95.53913404
12/25/2021,50857.42,51179.36,50190.9,50442.22,823.0487292,97.45023589,97.9175669
12/26/2021,50421.51,51292.65,49458.85,50791.21,1015.221975,97.21348382,97.59668375
12/27/2021,50885.32,52098.6,50479.44,50718.11,1102.983437,96.45319655,97.03897209
12/28/2021,50708.05,50719.59,47300,47543.3,2215.423405,77.41166439,90.35944825
12/29/2021,47597.7,48157.41,46099.94,46483.36,2089.317438,50.47483517,74.7798987
12/30/2021,46474.59,47916.32,45934.37,47150.71,2164.511443,29.71651142,52.53433699
12/31/2021,47110.3,48589.47,45655.31,46214.37,1798.552604,20.90466472,33.69867044
1/1/2022,46230,47960.98,46199.9,47777.42,741.5206031,32.3443542,27.65517678
1/2/2022,47745.25,47989,46660,47350.22,702.0947554,34.10364943,29.11755612
1/3/2022,47290.55,47586.58,45692.13,46439.89,1140.179088,37.45247932,34.63349432
1/4/2022,46464.01,47526,45539.05,45820,1832.824374,21.71534563,31.09049146
1/5/2022,45828.77,46855.06,42413.59,43435.8,3397.547399,8.191129806,22.45298492
1/6/2022,43417.31,43782.86,42414,43097.6,2450.138119,1.862307844,10.58959443
1/7/2022,43093.4,43135.35,40600,41535.66,2984.322561,-5.92E-15,3.351145884
1/8/2022,41576.73,42315.31,40517.05,41690.77,1581.47362,1.158500049,1.006935964
1/9/2022,41697.32,42796.49,41200,41875.81,1532.588234,3.801734408,1.653411486
1/10/2022,41853.98,42256.55,39558.7,41845.42,3494.013786,7.348335042,4.1028565
1/11/2022,41842.22,43144.74,41284.11,42736,2442.680071,20.29374488,10.48127144
1/12/2022,42754.44,44337.26,42471.17,43933.5,2502.762101,44.69456718,24.1122157
1/13/2022,43935.01,44456.34,42321,42571.94,1995.267908,59.09348208,41.36059805
1/14/2022,42579.44,43468.95,41782.21,43102.35,1386.832758,68.52121423,57.43642116
1/15/2022,43085.76,43826.8,42387.86,43102.01,707.658523,67.0752339,64.8966434
1/16/2022,43084.77,43495.59,42615,43107.7,621.9530273,78.21297309,71.26980707
1/17/2022,43099.08,43209.47,41581,42255.07,1060.009388,75.69995921,73.66272206
1/18/2022,42230.09,42685.25,41290.06,42377.4,1639.009171,73.08556218,75.66616483
1/19/2022,42378.23,42589.9,41145.23,41683.21,1664.704053,60.34753511,69.71101884
1/20/2022,41733.21,43518.69,40554.14,40736.05,2425.581916,47.35452047,60.26253925
1/21/2022,40654.72,41115.58,35423,36495.46,6201.26783,24.37084117,44.02429892
1/22/2022,36447.37,36825.98,34000,35091.11,4510.372186,8.025613519,26.58365839
1/23/2022,35084.79,36574.47,34624.59,36293.62,2533.703976,10.28979226,14.22874898
1/24/2022,36262.21,38050,32950.72,36724.99,6335.15428,24.1213855,14.14559709
1/25/2022,36721.59,37552.3,35722.43,36975.91,2793.691079,40.06408385,24.82508721
1/26/2022,37006.76,38946,36279.21,36829.32,3663.155571,46.39853874,36.86133603
1/27/2022,36824.02,37251,35511.32,37208.36,3103.823011,52.96569602,46.4761062
1/28/2022,37179.62,38022.11,36173.98,37748.36,2420.654107,62.7741286,54.04612112
1/29/2022,37713.14,38741.67,37327.79,38192.65,1296.908923,76.24935269,63.99639243
1/30/2022,38176.45,38378.88,37372.59,37941.82,708.7948127,87.51403031,75.51250387
1/31/2022,37914.1,38776.33,36631.66,38491.92,2009.130003,95.09623271,86.28653857
2/1/2022,38483.56,39285,38033.78,38733.04,2074.158028,98.33009481,93.64678594
2/2/2022,38768.08,38883.96,36618.36,36923.5,1672.707195,89.4574898,94.29460577
2/3/2022,36924.5,37391.74,36264.55,37320.11,1624.400147,82.66440958,90.15066473
2/4/2022,37330.75,41760.39,37064.28,41579.57,3901.598904,82.66440958,84.92876966
2/5/2022,41608.82,41983.12,40975,41427.72,1892.237974,92.48308411,85.93730109
2/6/2022,41422.7,42701.86,41141.81,42420.24,854.6757144,99.27616433,91.47455267
2/7/2022,42420.24,44524.18,41682.11,43869.04,2601.46944,99.27616433,97.01180426
2/8/2022,43895.6,45501,42701.19,44091.56,2591.801464,100,99.51744289
2/9/2022,44106.95,44865.72,43164,44426.84,1625.883525,100,99.75872144
2/10/2022,44426.24,45850,43209.07,43524.6,2692.843575,94.78834659,98.2627822
2/11/2022,43540.15,43969.72,41983.12,42406.19,2170.475564,83.68514882,92.82449847
2/12/2022,42392.22,43034,41740.06,42241.11,892.3453304,71.7392009,83.4042321
2/13/2022,42232.68,42779.6,41882.54,42077.74,515.4557423,64.13183803,73.18539592
2/14/2022,42078.53,42871.68,41575,42540.3,1270.886517,64.63049123,66.83384339
2/15/2022,42567.27,44785.66,42469.96,44582.48,1774.210199,74.37443319,67.71225415
2/16/2022,44590.75,44590.75,43312.83,43901.48,1251.846594,80.47563247,73.16018563
2/17/2022,43901.49,44204.78,40088.88,40556.11,2438.134563,57.74684372,70.86563646
2/18/2022,40532.66,40996.31,39450,39996.99,2212.72215,26.61551633,54.94599751
2/19/2022,40008.75,40471.27,39587.08,40109.02,695.654296,0.764337011,28.37556569
2/20/2022,40108.62,40151.62,37974.18,38373.9,1283.511547,0.764337011,9.381396785
2/21/2022,38384.09,39494.11,36810.72,37076.6,3501.420364,0.764337011,0.764337011
2/22/2022,37036.98,38463.88,36368.99,38269.94,2388.759035,6.072627281,2.533767101
2/23/2022,38269.94,39303.24,37060.16,37274.18,1778.843653,9.18025063,5.339071641
2/24/2022,37253.26,39720,34324.05,38376.88,6303.136184,18.04672296,11.09986696
2/25/2022,38360.93,39727.97,38027.61,39231.64,2202.851827,25.01598182,17.41431847
2/26/2022,39242.64,40330.99,38600,39146.66,912.7240869,34.59602678,25.88624385
